tweet,username,likes_count,date,sentiment2cat,sentiment3cat
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,allwas_well,0,2021-10-13,pos,neu
do not care much for the plot but some exchanges between some characters was beautifully written and portrayed midnightmass,nida_amz,0,2021-10-13,pos,pos
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,xstortion,0,2021-10-13,pos,neu
"okay hamish linklater ..i must admit, i only really knew what you were capable of from christine is. always pleasantly surprised when i caught you in roles here &amp; there. but damnnnn.. coming through with that range on midnightmass over and over you delivered that shiiiii",ashleys_mething,2,2021-10-13,pos,pos
midnightmass was not what i was expecting it to be... completely changed course after the first few episodes. loved it!,lvbnx_,0,2021-10-13,pos,pos
"midnightmass was crazy creepy. gave me “drink the kool aid” vibes, with a sprinkle of demon sparkleswoozy",a_handiaz,1,2021-10-13,neg,neg
"the cast of , wow! some memorable and brilliant performances! one of the best series i’ve seen! midnightmass",mastermediamind,0,2021-10-13,pos,pos
midnightmass was just... perfect.,fltv_writes,1,2021-10-13,pos,pos
father paul is conclusion joy+ midnightmass,benedictall,11,2021-10-13,pos,pos
"(spoiler) midnightmass last night i finished this new netflix series. i was hoping that monsignor pruitt is relationship or riley is story would be a little more ""in-depth"". on the other hand, the ""discussions"" on religions were interesting. nice series, but nothing special.",ayumvu,0,2021-10-13,pos,pos
"it is, indeed, massive! midnightmass horror renegademarquee movies",meltdownwithneo,1,2021-10-13,pos,neg
i want bev from midnightmass to die pls. she is such a karen. and her followers can die along with her. relaxed,mimighni,1,2021-10-13,pos,neg
check out our latest episode! midnightmass mikeflanagan renegademarquee movies horror,keonatang,2,2021-10-13,pos,neg
there is a way humans have different approaches on the bible. midnightmass,peruthvanessa2,0,2021-10-13,pos,neu
she is one greasy motherfucker... midnightmass,grinningwriter,0,2021-10-13,pos,neg
"very impressed with the three episodes i've watched of midnightmass. it feels very big, but very small at the same time (that is what she said). a lot has been revealed at this point, so i hope there are more mysteries to be mulled over as it rolls on.",thewelldrinker,8,2021-10-13,pos,pos
"i had started to wonder what would be the next thing to make answering the question ""what do you do for a living?"" difficult. vampirism. midnightmass priestlife",changingworship,2,2021-10-13,neg,neg
it started really slow and has some boring parts but now it is eyesscreamjapanese ogre midnightmass,cazzsingson,0,2021-10-13,neg,neg
this midnightmass show is crazy.,by1333,0,2021-10-13,neg,neg
my humble scottish musician friend wrote a tribute to midnightmass,lilbreezes,0,2021-10-13,neg,pos
campaign midnightmass,rosstingarcia,0,2021-10-13,pos,neu
"i really enjoyed midnightmass. there were a couple moments that were game of thrones shocking and for once, every character was interesting. it was a bit of a different take on an old legend.",ericwojo,1,2021-10-13,neg,pos
watched midnightmass and now i can not deal with my kids monitor.,chris_swfc,0,2021-10-13,pos,neu
it is so rude that riley did that to erin in the boat and just left her floating in the sea?! i’m sorry but it was so rude roflrofl midnightmass,calppurnia,0,2021-10-13,neg,neg
countdown to midnight mass finale tomorrow night midnightmass,missmhussey,0,2021-10-13,pos,neu
highly rated on rotten tomatoes and got good reviews too! it is a horror series from the same guy that directed doctor sleep. i'm on episode  now midnightmass,cazzsingson,1,2021-10-13,pos,neg
"midnightmass, although fictional, is a great example of how a mass hypnosis can capture and control groups of people to do nightmarish things. its a story i feel, is very much a quasi-summary of our times, fauci-ism, and the covid cult.",richdor,1,2021-10-13,pos,pos
monster: *exists* religious nuts: is this an angel? midnightmass,kskate15ext,0,2021-10-13,pos,neg
top notch performance in midnightmass . that 'dignity' monologue - wonderful job.,montyburgess,0,2021-10-13,pos,pos
esociety podcast  days of horror midnightmass () skernezpodcastnetwork esp daysofhorror horror horrormovies horrorfilms horrorfamily mutantfamily mikeflanagan netflix podcasting podlife podernfamily podcasthq podnation,horror_returns,3,2021-10-13,pos,neg
"wow just wow !! that was one spectacularly brilliant show, i’d say even better than squid game midnightmass",safcking,0,2021-10-13,pos,pos
i've just watched episode s | e of missa da meia-noite! midnightmass tvtime,sheyllao,0,2021-10-13,pos,neu
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,elessbomz,2,2021-10-13,pos,neu
"over the weekend i binged midnightmass like a crazed madman, it was everything i've wanted from a show in a long time, highly recommend. more importantly...i hope the thirst for sheriff hassan is shared between us all",ryanjlocke,15,2021-10-13,pos,pos
will anything else live up to squidgame and midnightmass on netflix this week? started maid but still craving the other two,therealsmorgan,0,2021-10-13,pos,neu
"so watching midnightmass has made me listen to neil diamond again, which is amazing but not really the right soundtrack for writing tense, terrifying crime.",helen_fields,13,2021-10-13,neg,neg
where is her baby? wtf. i am so stressed for hersobpleading midnightmass,_fucknbosschick,0,2021-10-13,neg,neg
midnight mass in a poopy hand-basket:  episodes of pointless and prolonged dialogue with conversational narcissists. i waited and waited for it to get better and all of a sudden… i decided to make a twitter to tell you how much midnightmass sucked. firsttweet,ferk_it_,0,2021-10-13,pos,neu
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,aboremostly_,0,2021-10-13,pos,neu
"having finished midnightmass on , i can honestly say it is because of people like bev that i do not have anything to do with the church anymore. people like her think it is all about them and they’re so much better than the rest of us.roll eyessymbols over mouthstill, great series!clap man vampire",johnwmentor,1,2021-10-13,pos,pos
testament to the greatness of both is writing/directing and is performance as riley in midnightmass is the successful transition from how angry i was at him in the opening of e to empathizing with and caring about him later on. spoilerfreespoilers,sinkfla,1,2021-10-13,pos,pos
i've just watched episode s | e of missa da meia-noite! midnightmass tvtime,sheyllao,0,2021-10-13,pos,neu
midnightmass a lot of the scenes are sooooo long and it is so annoying bro. i might not even finish because of it. smh.,_fucknbosschick,1,2021-10-13,neg,neg
bev is one hell of a manipulative btch shes that one relative or neighbor i swear i hate the most midnightmass,112d_,2,2021-10-13,neg,neg
while you’re watching squidgame do not forget midnightmass it is positively angelic.,callmeshani2,1,2021-10-13,pos,pos
i've just watched episode s | e of midnight mass ()! midnightmass tvtime,tihaog_,0,2021-10-13,pos,neu
forgive me father for i have simped praymidnightmass fatherpaul,neoxiee,25,2021-10-13,pos,pos
'unnerving' might be the term i should associate with midnightmass. it is not so much the horror that actually unnerves me. that anxiety i feel is not about bloodsucking monsters - it is about how easily people can justify their actions through personal belief and religion.,discountfae,0,2021-10-13,pos,neg
"despite the unexpected nightmares, i am absolutely in love with midnightmass it is not even that scary, when you look at it, but with most things by , it just blows me away and /sticks/ with me even when i'm not actively watching.",discountfae,0,2021-10-13,pos,pos
the villain the actual villain midnightmass,tinaconstantine,9,2021-10-13,pos,neg
midnightmass was worth the watch. lots to google and unpack tonight haha,kurtisawarbler,0,2021-10-13,pos,pos
i finished midnightmass in one sitting and holy cow,paula_mazur23,0,2021-10-13,neg,neu
everyone in midnightmass talks like a theater kid who thinks she is great at lying.,danwroy,0,2021-10-13,pos,pos
squidnight mass. midnightmass midnightmassnetflix squidgames squidgame,gman23677156,0,2021-10-13,pos,neu
it is been a long time since i've hated anything like i hated those last two episodes of midnightmass.,brenthartinger,1,2021-10-13,neg,neg
best spine chilling &amp; thought provoking shows on netflix in recent times... squidgame midnightmass houseofsecrets netflix,mahenlogan,3,2021-10-13,pos,pos
"just finished episode  of midnightmass, i'm still waiting to be ""blown away"" as so many others have, for the moment i shall patiently continue watching. writingcommunity",dansihota,0,2021-10-13,pos,neu
i've just watched episode s | e of missa da meia-noite! midnightmass tvtime,sheyllao,0,2021-10-13,pos,neu
me after watching the whole episode of midnightmass,bloom_is_me,0,2021-10-13,pos,neu
the ending for midnightmass has me like,itsbatcattime,2,2021-10-13,pos,pos
just finished watching midnightmass what a fucking show. tired facetired face,itsbatcattime,4,2021-10-13,neg,neg
"without spoiling anything, midnightmass combines women is two favorite things",danwroy,0,2021-10-13,pos,pos
midnightmass blew my fucking mind. wow. totally worth the day i lost to it. what a good story!,kaitxedge,0,2021-10-13,pos,pos
them folks lost they whole religion on midnightmass,amanryer,0,2021-10-13,pos,neg
"after squidgame, go back and give midnightmass a chance. i need to go back and watch both the haunting of hill house and the haunting of bly manor, but overall? this might be my favorite project to date. it is truly something magnificent.",deathbycinema22,0,2021-10-13,pos,pos
"i'll be walking for miles, searching for miles— trying to find myself, but then i realized i do not exist.. willowsmith clown midnightmass",badqualitybunny,1,2021-10-13,pos,neu
i did not *hate* midnightmass but i would've definitely liked it more if every actor had not been directed to read their lines like shatner speak-singing rocket man.,benlmitchell,1,2021-10-13,pos,pos
"watched s e of midnightmass on last night. checked my sleep report off my smartwatch this morning and woke up twice. couple of nightmares. does not happen often. if you stop watching during either ep or , make sure you stick with it. some seriously creepy shit.",steveald,0,2021-10-13,neg,neg
"started midnightmass tonight. a promising opener. and i also get to continue being a simp for kate siegel, so, nice.",meikitamo,0,2021-10-13,pos,pos
midnightmass just reminds me of the many reasons i’m not religious lol,earthtotaylorr_,0,2021-10-13,pos,neg
i have no idea what is going on in this show anymore but…gots to see it through my boysob midnightmass,_fucknbosschick,0,2021-10-13,pos,neg
"mega new podcast! ""midnight mass episodes - *spoilers* -- a roundtable discussion w/salsidoparanormal + nightstocker"" on catholic halloween horror limitedseries midnightmass monster netflix podcast spoilers vampire",troubledmindsr,1,2021-10-13,pos,neg
